,Date,Event_ID,Duration,Volume,WaterClassify,EventFlowRate,meterNumber,gw,CustomerId,Month,Leak,Building Type,Square Footage,Year constructed,Climate region,Number of workers
361,2023-06-14 19:17:17,361,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
362,2023-06-14 19:27:02,362,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
363,2023-06-14 20:27:39,363,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
364,2023-06-14 20:58:52,364,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
365,2023-06-14 21:02:00,365,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
366,2023-06-14 21:24:04,366,0.628850399,2.109375,LowCon,3.354335154,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
367,2023-06-14 21:42:14,367,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
368,2023-06-14 21:42:19,368,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
369,2023-06-14 21:55:31,369,0,0.7890625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
370,2023-06-14 22:02:40,370,0.098126518,0.265625,LowCon,2.706964493,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
371,2023-06-14 22:02:54,371,0,1.8515625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
372,2023-06-14 22:04:41,372,0.395482421,0.5234375,LowCon,1.32354176,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
373,2023-06-14 22:17:44,373,0.555365722,3.703125,LowCon,6.667903423,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
374,2023-06-14 22:32:23,374,78.15626377,4.7578125,LowCon,0.060875639,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
375,2023-06-14 22:33:42,375,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
376,2023-06-14 22:49:31,376,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
377,2023-06-15 02:25:04,377,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
378,2023-06-15 05:58:18,378,0.752200908,2.375,LowCon,3.157401134,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
379,2023-06-15 06:05:24,379,0,1.8515625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
380,2023-06-15 06:06:57,380,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
381,2023-06-15 06:14:32,381,0,1.3203125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
382,2023-06-15 06:23:29,382,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
383,2023-06-15 06:26:49,383,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
384,2023-06-15 06:26:56,384,0.616356055,0.2578125,LowCon,0.418285012,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
385,2023-06-15 06:35:52,385,0,1.0625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
386,2023-06-15 07:07:42,386,0.15529982,0.7890625,LowCon,5.080897726,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
387,2023-06-15 07:08:15,387,2.336157835,3.9609375,LowCon,1.695492248,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
388,2023-06-15 07:13:38,388,7.181926844,0.53125,LowCon,0.0739704,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
389,2023-06-15 07:17:21,389,0.389361802,1.0546875,LowCon,2.708759553,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
390,2023-06-15 07:18:00,390,3.166255625,2.1171875,LowCon,0.668672322,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
391,2023-06-15 07:19:14,391,10.51126634,8.9765625,MedCon,0.853994391,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
392,2023-06-15 07:30:57,392,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
393,2023-06-15 07:31:36,393,0.190610388,1.3203125,LowCon,6.926760463,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
394,2023-06-15 07:46:32,394,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
395,2023-06-15 07:51:56,395,6.629470882,0.265625,LowCon,0.0400673,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
396,2023-06-15 07:53:00,396,0,0.01,LowCon,0,19240566,b827eb5e5926,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
397,2023-06-15 07:54:33,397,0,3.4375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
398,2023-06-15 08:02:08,398,0.089972078,0.2578125,LowCon,2.865472317,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
399,2023-06-15 08:04:48,399,6.656304586,4.4921875,LowCon,0.674877095,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
400,2023-06-15 08:13:58,400,0.207884855,0.265625,LowCon,1.277750611,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
401,2023-06-15 08:15:20,401,3.031567118,0.53125,LowCon,0.175239399,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
402,2023-06-15 08:18:17,402,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
403,2023-06-15 08:18:42,403,0.702307169,0.265625,LowCon,0.378217697,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
404,2023-06-15 08:20:43,404,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
405,2023-06-15 08:30:29,405,0.928303773,2.1171875,LowCon,2.280705477,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
406,2023-06-15 08:46:39,406,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
407,2023-06-15 09:07:24,407,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
408,2023-06-15 10:32:39,408,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
409,2023-06-15 10:45:42,409,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
410,2023-06-15 11:05:23,410,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
411,2023-06-15 11:27:12,411,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
412,2023-06-15 13:17:45,412,0.663704133,1.8515625,LowCon,2.789740801,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
413,2023-06-15 13:41:26,413,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
414,2023-06-15 14:10:07,414,0,0.5234375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
415,2023-06-15 14:24:14,415,0.193111986,0.796875,LowCon,4.126491666,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
416,2023-06-15 14:28:54,416,0.624643437,0.7890625,LowCon,1.263220668,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
417,2023-06-15 14:32:59,417,0.286458625,0.53125,LowCon,1.854543567,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
418,2023-06-15 14:36:54,418,0,1.84375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
419,2023-06-15 14:44:17,419,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
420,2023-06-15 14:50:03,420,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
421,2023-06-15 14:54:19,421,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
422,2023-06-15 14:54:38,422,0.088940271,2.1171875,LowCon,23.80459904,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
423,2023-06-15 15:10:07,423,0,1.0546875,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
424,2023-06-15 15:13:14,424,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
425,2023-06-15 15:23:27,425,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
426,2023-06-15 15:32:06,426,0,1.84375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
427,2023-06-15 16:50:53,427,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
428,2023-06-15 16:57:42,428,0.863124923,2.3828125,LowCon,2.760680914,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
429,2023-06-15 17:15:48,429,4.698893642,0.5234375,LowCon,0.111395903,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
430,2023-06-15 17:20:52,430,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
431,2023-06-15 17:28:08,431,3.008125562,2.1171875,LowCon,0.703822848,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
432,2023-06-15 17:38:50,432,0.482239705,0.5234375,LowCon,1.085430119,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
433,2023-06-15 17:43:15,433,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
434,2023-06-15 17:46:24,434,0.695999561,1.8515625,LowCon,2.660292625,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
435,2023-06-15 17:47:20,435,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
436,2023-06-15 18:02:49,436,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
437,2023-06-15 18:09:10,437,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
438,2023-06-15 18:15:45,438,0.583737421,2.109375,LowCon,3.613568229,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
439,2023-06-15 18:34:58,439,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
440,2023-06-15 18:47:53,440,29.66800709,3.4375,LowCon,0.115865551,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
441,2023-06-15 18:54:51,441,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
442,2023-06-15 18:54:59,442,5.585943164,0.265625,LowCon,0.047552399,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
443,2023-06-15 19:24:36,443,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
444,2023-06-15 19:30:27,444,6.57908148,0.2578125,LowCon,0.039186701,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
445,2023-06-15 19:38:09,445,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
446,2023-06-15 19:46:50,446,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
447,2023-06-15 20:07:57,447,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
448,2023-06-15 20:27:08,448,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
449,2023-06-15 20:37:01,449,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
450,2023-06-15 20:54:05,450,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
451,2023-06-15 21:23:53,451,98.13288135,4.234375,LowCon,0.043149401,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
452,2023-06-15 21:30:50,452,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
453,2023-06-15 21:41:48,453,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
454,2023-06-15 22:16:15,454,25.13674301,2.125,LowCon,0.084537603,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
455,2023-06-15 22:19:54,455,77.02051835,4.25,LowCon,0.055180101,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
456,2023-06-15 22:26:53,456,56.85028361,3.1875,LowCon,0.056068322,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
457,2023-06-15 22:28:05,457,28.05962188,1.0625,LowCon,0.037865799,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
458,2023-06-15 22:36:36,458,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
459,2023-06-15 22:49:56,459,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
460,2023-06-15 23:00:19,460,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
461,2023-06-15 23:19:57,461,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
462,2023-06-15 23:28:48,462,0,1.84375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
463,2023-06-15 23:45:10,463,0.078460376,0.265625,LowCon,3.385466814,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
464,2023-06-16 00:00:07,464,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
465,2023-06-16 02:49:01,465,1.030212073,3.6953125,LowCon,3.5869435,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
466,2023-06-16 02:53:03,466,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
467,2023-06-16 04:27:58,467,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
468,2023-06-16 04:35:58,468,0,1.0625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
469,2023-06-16 07:00:32,469,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
470,2023-06-16 07:10:19,470,1.063271049,0.7890625,LowCon,0.742108516,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
471,2023-06-16 07:21:31,471,0,2.375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
472,2023-06-16 07:29:15,472,2.155302906,2.3828125,LowCon,1.10555806,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
473,2023-06-16 07:58:06,473,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
474,2023-06-16 08:00:39,474,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
475,2023-06-16 08:13:38,475,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
476,2023-06-16 08:28:54,476,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
477,2023-06-16 08:36:55,477,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
478,2023-06-16 08:48:56,478,6.730325211,0.2578125,LowCon,0.038306098,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
479,2023-06-16 08:54:05,479,29.03594877,2.90625,LowCon,0.100091443,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
480,2023-06-16 09:09:40,480,8.017828345,2.6484375,LowCon,0.330318558,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
481,2023-06-16 09:12:20,481,30.25361062,9.5078125,MedCon,0.31427034,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
482,2023-06-16 09:23:32,482,15.69338439,2.109375,LowCon,0.134411733,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
483,2023-06-16 09:36:55,483,7.619119086,1.3203125,LowCon,0.17328939,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
484,2023-06-16 09:45:51,484,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
485,2023-06-16 09:47:26,485,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
486,2023-06-16 10:00:24,486,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
487,2023-06-16 10:01:09,487,0,1.3203125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
488,2023-06-16 10:17:48,488,0.676285061,3.4296875,LowCon,5.071363689,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
489,2023-06-16 10:20:37,489,0.382099816,4.4921875,LowCon,11.75658116,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
490,2023-06-16 10:22:56,490,73.78680975,14.2734375,HighCon,0.193441586,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
491,2023-06-16 10:28:23,491,1.804955574,10.8359375,MedCon,6.003437235,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
492,2023-06-16 10:29:34,492,2.407627352,13.734375,HighCon,5.704526901,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
493,2023-06-16 10:30:12,493,10.41337441,112.5390625,Outliers,10.80716567,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
494,2023-06-18 10:40:29,494,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
495,2023-06-18 10:54:01,495,7.014905471,0.265625,LowCon,0.037865799,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
496,2023-06-18 11:09:04,496,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
497,2023-06-18 11:19:44,497,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
498,2023-06-18 11:31:36,498,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
499,2023-06-18 12:37:47,499,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
500,2023-06-18 12:46:47,500,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
501,2023-06-18 13:13:09,501,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
502,2023-06-18 14:00:00,502,20,0.003234,,0.0001617,19240566,b827eb5e5926,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
503,2023-06-18 14:13:54,503,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
504,2023-06-18 15:32:23,504,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
505,2023-06-18 16:02:01,505,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
506,2023-06-18 16:20:38,506,0.080373281,0.5234375,LowCon,6.512580949,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
507,2023-06-18 16:37:25,507,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
508,2023-06-18 16:54:30,508,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
509,2023-06-18 17:45:26,509,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
510,2023-06-18 18:13:51,510,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
511,2023-06-18 18:20:37,511,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
512,2023-06-18 18:48:56,512,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
513,2023-06-18 18:55:43,513,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
514,2023-06-18 20:44:40,514,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
515,2023-06-18 21:32:06,515,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
516,2023-06-18 22:04:58,516,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
517,2023-06-18 23:22:46,517,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
518,2023-06-19 03:37:36,518,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
519,2023-06-19 03:51:58,519,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
520,2023-06-19 08:40:10,520,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
521,2023-06-19 10:00:14,521,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
522,2023-06-19 10:54:59,522,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
523,2023-06-19 11:19:33,523,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
524,2023-06-19 11:34:21,524,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
525,2023-06-19 12:01:28,525,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
526,2023-06-19 12:25:11,526,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
527,2023-06-19 12:35:47,527,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
528,2023-06-19 12:46:41,528,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
529,2023-06-19 13:02:59,529,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
530,2023-06-19 13:20:34,530,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
531,2023-06-19 13:30:14,531,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
532,2023-06-19 14:28:20,532,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
533,2023-06-19 14:42:23,533,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
534,2023-06-19 14:51:32,534,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
